id,"Alkalinity, total",Calcium,Chloride,Fluoride,Magnesium,Nitrate as N,Sodium,Specific Conductivity,Sulfate,Total Dissolved Solids,Hardness
2917,180.0,69.0,42.0,0.49,16.0,6.1,40.0,660.0,74.0,420.0,240.0
2918,110.0,42.0,49.0,0.72,9.9,0.5,41.0,470.0,41.0,280.0,150.0
2919,83.0,26.0,16.0,0.19,4.7,2.1,21.0,230.0,12.0,160.0,75.0
2920,230.0,152.0,45.0,0.4,41.0,2.9,93.0,1380.0,442.0,1030.0,525.0
2921,130.0,37.0,3.5,0.15,5.51,1.7,15.0,260.0,5.8,180.0,100.0
2922,220.0,41.0,12.0,0.12,24.0,5.4,26.0,480.0,13.0,320.0,210.0
2923,110.0,21.0,60.0,0.22,15.0,0.55,22.0,360.0,4.5,250.0,130.0
2924,230.0,100.0,60.0,0.19,40.0,8.8,65.0,1100.0,190.0,700.0,460.0
2925,160.0,37.0,5.0,0.41,5.6,0.93,27.0,320.0,24.0,330.0,120.0
2926,281.0,77.2,111.0,0.35,50.7,1.55,152.0,1430.0,230.0,848.0,419.0
2927,160.0,71.0,43.0,0.4,14.0,0.64,49.0,630.0,120.0,440.0,220.0
2928,68.0,16.0,22.0,0.17,5.0,3.6,21.0,220.0,5.1,190.0,63.0
2929,200.0,47.0,44.0,0.12,21.0,12.0,54.0,670.0,39.0,420.0,201.0
2930,79.0,25.0,5.8,0.16,4.7,0.13,18.0,209.0,13.0,160.0,64.0
2931,140.0,39.0,11.0,0.11,14.0,3.95,27.0,360.0,16.0,280.0,130.0
2932,110.0,25.0,3.7,0.1,10.0,0.79,15.0,240.0,2.4,170.0,100.0
2933,63.0,39.0,51.0,0.5,2.6,0.5,330.0,1900.0,240.0,510.0,110.0
2934,110.0,28.0,13.0,0.18,6.2,1.4,21.0,340.0,13.0,220.0,92.0
2935,330.0,71.0,120.0,0.15,58.0,4.1,48.0,980.0,19.0,480.0,450.0
2936,230.0,80.0,68.0,0.11,13.0,17.0,70.0,897.0,98.0,530.0,290.0
2937,250.0,99.0,70.0,0.1,40.0,2.89,51.0,1120.0,122.0,760.0,412.0
2938,140.0,33.0,83.0,0.75,17.0,0.15,61.0,570.0,14.0,300.0,150.0
2939,73.7,9.0,5.28,0.401,3.0,1.02,37.0,202.0,14.1,148.0,36.0
2940,100.0,37.0,18.0,0.6,5.2,1.2,30.0,370.0,56.0,220.0,110.0
2941,300.0,150.0,230.0,0.37,39.0,4.3,170.0,1700.0,280.0,1100.0,530.0
2942,330.0,75.0,94.0,0.12,54.0,1.6,58.0,930.0,39.0,540.0,380.0
2943,140.0,81.0,53.0,0.065,6.6,2.2,47.0,714.0,110.0,440.0,240.0
2944,140.0,28.9,20.0,0.1,3.0,4.7,49.0,341.0,39.0,220.0,88.0
2945,130.0,26.0,25.0,0.12,18.0,2.5,18.0,380.0,6.0,250.0,130.0
2946,75.0,22.0,12.0,0.14,1.1,2.8,28.0,220.0,17.0,190.0,44.0
2947,110.0,23.0,6.4,0.1,13.0,2.4,14.0,280.0,6.8,200.0,110.0
2948,260.0,27.0,97.0,0.2,14.0,0.09,160.0,950.0,50.0,520.0,130.0
2949,90.0,18.0,8.7,0.14,0.98,0.7,31.0,220.0,17.0,140.0,48.0
2950,130.0,41.0,28.0,0.12,17.0,1.7,11.0,380.0,3.3,220.0,170.0
2951,130.0,38.0,79.0,0.1,39.0,13.0,46.0,640.0,50.0,250.0,256.0
2952,140.0,44.0,20.8,0.23,7.97,2.91,26.4,441.0,64.0,280.0,173.0
2953,39.0,16.0,8.4,0.18,1.0,1.6,11.0,140.0,7.2,120.0,44.0
2954,120.0,25.0,74.4,0.23,13.0,1.43,41.2,380.0,7.4,300.0,120.0
2955,290.0,67.0,23.0,0.13,49.0,4.5,21.0,740.0,46.0,400.0,370.0
2956,200.0,116.0,40.0,0.7,37.0,0.63,103.0,1240.0,377.0,900.0,442.0
2957,130.0,55.0,25.0,0.53,7.9,0.63,19.0,430.0,41.0,240.0,180.0
2958,160.0,56.8,13.0,0.25,7.09,9.0,18.0,410.0,16.0,290.0,180.0
2959,76.2,20.2,9.25,0.132,3.43,0.323,12.7,200.0,11.2,109.0,66.0
2960,163.0,58.8,9.7,0.1,6.5,7.3,19.0,412.0,18.3,288.0,173.0
2961,71.0,23.0,18.0,0.21,4.2,0.52,19.0,220.0,16.0,160.0,76.0
2962,200.0,64.0,18.0,0.16,21.0,1.2,24.0,560.0,55.0,350.0,220.0
2963,410.0,56.0,16.0,0.1,64.0,8.758,42.0,820.0,40.0,470.0,410.0
2964,120.0,39.0,59.0,0.65,7.4,2.7,56.0,530.0,67.0,390.0,150.0
2965,100.0,6.3,78.0,0.41,0.32,1.0,110.0,440.0,64.0,320.0,17.0
2966,75.1,33.0,25.9,0.49,2.7,5.1,56.0,336.0,18.8,209.0,35.3
2967,340.0,150.0,120.0,0.31,35.0,3.2,130.0,1400.0,210.0,820.0,520.0
2968,150.0,24.0,13.2,0.11,17.0,1.5,15.0,350.0,12.1,210.0,120.0
2969,180.0,78.0,230.0,0.34,35.0,3.4,220.0,1400.0,250.0,900.0,330.0
2970,130.0,53.0,6.5,0.18,6.1,1.5,21.0,360.0,9.2,240.0,140.0
2971,90.3,53.9,170.0,0.153,9.79,3.6,110.0,677.0,120.0,498.0,227.0
2972,110.0,42.0,11.0,0.15,2.0,2.5,20.0,328.0,14.0,210.0,113.0
2973,180.0,44.0,19.0,0.2,12.0,1.6,21.0,305.0,13.0,241.0,160.0
2974,180.0,73.0,32.0,0.86,12.0,10.0,34.0,580.0,56.0,380.0,240.0
2975,190.0,78.0,16.0,0.4,15.0,4.5,13.0,530.0,37.0,360.0,250.0
2976,140.0,46.0,56.0,0.12,24.0,3.4,28.0,560.0,36.0,340.0,235.0
2977,330.0,75.0,18.0,0.52,26.0,1.4,56.0,750.0,83.0,470.0,290.0
2978,280.0,120.0,127.0,0.38,58.0,2.96,54.0,1190.0,170.0,840.0,658.0
2979,250.0,45.0,22.0,0.61,6.3,3.0,260.0,1230.0,370.0,880.0,140.0
2980,75.0,16.0,3.7,0.19,1.1,0.47,19.0,170.0,1.7,83.0,44.0
2981,80.0,11.0,13.7,0.2,0.59,0.828,42.0,263.0,21.0,130.0,27.0
2982,150.0,75.0,23.0,0.53,8.1,4.1,23.0,520.0,35.0,330.0,150.0
2983,220.0,91.0,25.0,0.28,11.0,0.1,16.0,566.0,34.0,340.0,273.0
2984,370.0,100.0,42.0,0.18,48.0,0.86,44.0,1100.0,170.0,690.0,340.0
2985,210.0,8.9,5.2,0.18,27.0,1.2,44.0,440.0,4.2,240.0,120.0
2986,41.0,10.0,2.0,0.1,4.59,1.1,4.0,111.0,5.95,68.0,59.0
2987,210.0,64.0,29.0,0.26,12.0,2.8,67.0,609.0,67.0,380.0,210.0
2988,310.0,67.0,76.0,0.29,41.0,0.88,78.0,910.0,63.0,490.0,340.0
2989,170.0,63.0,110.0,0.32,16.0,5.7,74.0,780.0,110.0,470.0,220.0
2990,150.0,39.0,13.0,0.1,20.0,5.13,19.0,416.0,18.9,270.0,180.0
2991,58.0,7.2,47.0,0.14,8.4,0.97,37.0,310.0,6.6,180.0,53.0
2992,140.0,27.0,70.0,1.7,13.0,0.15,61.0,550.0,12.0,310.0,120.0
2993,223.0,87.0,134.0,0.7,23.0,2.6,134.0,1162.0,96.0,636.0,333.0
2994,110.0,15.0,47.0,0.17,2.8,0.52,67.0,410.0,17.7,240.0,46.0
2995,86.0,16.0,22.0,0.16,5.0,1.1,24.0,220.0,3.2,200.0,61.0
2996,140.0,47.0,41.0,0.12,17.0,0.7152,52.0,610.0,89.0,400.0,190.0
2997,76.0,17.0,19.0,0.11,5.5,2.9,23.0,220.0,6.6,200.0,67.0
2998,85.0,20.0,21.0,0.33,12.0,4.3,14.0,360.0,17.0,140.0,140.0
2999,210.0,110.0,39.0,0.31,62.0,7.4,54.0,1100.0,360.0,780.0,510.0
3000,230.0,42.0,82.0,0.4,48.0,2.89,76.0,929.0,119.0,580.0,298.0
3001,170.0,21.0,57.0,0.19,23.0,2.0,55.0,580.0,26.0,380.0,160.0
3002,190.0,79.0,69.0,0.33,15.0,2.2,56.0,730.0,86.0,480.0,265.0
3003,100.0,17.0,4.8,0.12,13.0,0.806,9.2,220.0,2.4,180.0,98.0
3004,290.0,62.0,26.0,0.16,36.0,2.7,31.0,560.0,110.0,490.0,250.0
3005,270.0,110.0,39.0,0.32,56.0,0.65,49.0,1000.0,230.0,750.0,470.0
3006,170.0,79.0,200.0,0.2,32.0,1.9,130.0,980.0,200.0,930.0,330.0
3007,56.0,8.2,7.1,0.22,4.4,2.0,11.0,150.0,6.7,170.0,39.0
3008,230.0,45.0,63.0,0.12,23.0,3.8,65.0,790.0,33.0,420.0,220.0
3009,285.6,106.3,215.0,0.28,81.0,8.95,150.0,1700.0,288.0,1100.0,608.6
3010,210.0,23.0,35.0,0.37,12.0,0.66,94.0,760.0,61.0,420.0,110.0
3011,89.0,21.0,25.0,0.12,7.0,2.0,25.0,280.0,7.0,210.0,76.0
3012,76.0,19.0,14.4,0.2,6.0,1.7,21.0,260.0,3.2,170.0,62.0
3013,110.0,22.0,13.8,0.12,13.0,2.52,25.0,340.0,7.0,210.0,100.0
3014,140.0,70.0,160.0,0.45,18.0,2.7,140.0,1100.0,170.0,680.0,250.0
3015,88.0,37.0,17.0,0.53,2.8,1.4,27.0,390.0,40.0,210.0,84.0
3016,52.0,15.0,71.0,0.22,16.0,0.45,42.0,380.0,25.0,230.0,110.0
3017,130.0,78.0,92.0,0.091,12.0,3.3,87.0,854.0,150.0,530.0,250.0
3018,180.0,66.0,57.0,0.4,18.0,8.6,55.0,673.0,68.0,450.0,196.0
3019,130.0,55.0,5.5,0.29,7.5,1.2,9.1,380.0,22.0,230.0,170.0
3020,180.0,90.2,82.0,0.16,16.2,2.7,56.0,880.0,470.0,520.0,292.0
3021,87.0,18.0,9.3,0.365,5.0,0.741,35.6,262.0,19.0,164.0,56.0
3022,185.0,64.0,41.0,0.24,17.9,0.4,44.0,760.0,42.0,420.0,340.0
3023,88.0,36.0,38.0,0.4,4.4,0.86,46.0,490.0,74.0,280.0,120.0
3024,110.0,15.0,5.2,0.12,9.7,0.54,17.0,210.0,2.5,180.0,79.0
3025,140.0,26.0,10.0,0.14,15.0,2.4,18.0,370.0,16.0,260.0,130.0
3026,180.0,31.0,72.0,0.098,12.0,3.8,95.0,675.0,18.0,400.0,110.0
3027,180.0,91.0,33.0,0.8,23.0,20.0,43.0,700.0,69.0,500.0,310.0
3028,250.0,65.0,136.0,0.3,60.0,2.8,116.0,1240.0,167.0,710.0,340.0
3029,270.0,130.0,76.0,0.12,40.0,5.969,83.0,1500.0,260.0,1000.0,580.0
3030,260.0,72.0,62.0,0.16,41.0,7.0,34.0,780.0,42.0,510.0,350.0
3031,220.0,100.0,30.0,0.3,19.0,5.4,17.0,680.0,71.0,440.0,340.0
3032,350.0,89.0,27.0,0.4,50.0,0.66,36.0,840.0,66.0,550.0,435.0
3033,180.0,66.0,35.0,0.5,18.0,5.4,27.0,600.0,51.0,360.0,200.0
3034,230.0,88.0,70.0,0.28,41.0,0.2,48.0,1010.0,173.0,630.0,404.0
3035,380.0,140.0,110.0,0.27,46.0,14.0,49.0,1200.0,170.0,800.0,700.0
3036,130.0,34.0,31.0,0.55,4.7,4.5,60.0,540.0,53.0,330.0,110.0
3037,130.0,70.0,50.0,1.1,20.0,17.0,80.0,830.0,170.0,590.0,260.0
3038,240.0,53.0,14.0,0.9,18.0,1.4,30.0,544.0,20.0,290.0,206.0
3039,200.0,21.0,24.0,0.13,13.0,3.8,14.0,290.0,13.0,370.0,110.0
3040,290.0,73.0,13.0,0.15,30.0,0.49,11.0,580.0,30.0,370.0,310.0
3041,110.0,42.0,4.4,0.2,2.4,0.1,17.0,260.0,14.0,160.0,120.0
3042,94.0,26.0,8.8,0.24,11.0,1.7,11.0,240.0,2.2,150.0,110.0
3043,140.0,49.6,4.8,0.32,6.6,2.2,12.0,340.0,20.0,190.0,150.0
3044,140.0,19.0,15.0,0.12,14.0,6.6,42.0,370.0,15.0,240.0,110.0
3045,60.0,27.0,25.0,0.22,4.7,0.56,15.0,280.0,14.0,150.0,87.0
3046,95.0,15.0,7.2,0.36,2.7,0.4,36.0,240.0,17.0,160.0,48.0
3047,130.0,39.0,4.0,0.15,1.9,0.57,19.0,260.0,2.6,150.0,94.0
3048,110.0,32.0,14.0,0.5,7.5,2.8,27.0,390.0,34.0,230.0,110.0
3049,130.0,72.0,73.0,0.4,23.0,1.8,63.0,818.0,158.0,530.0,274.0
3050,160.0,59.0,16.0,0.71,18.0,0.86,69.0,770.0,180.0,500.0,220.0
3051,350.0,72.0,190.0,0.17,40.0,0.4,118.0,1200.0,10.0,640.0,340.0
3052,90.0,13.0,57.0,0.18,11.0,0.1,36.0,360.0,4.3,240.0,73.6
3053,74.0,46.0,32.0,0.29,0.88,11.0,87.0,600.0,81.0,440.0,130.0
3054,90.0,25.0,14.0,0.3,10.0,4.5,23.0,306.0,16.9,200.0,104.0
3055,180.0,120.0,76.0,0.2,64.0,12.0,59.0,1100.0,350.0,830.0,480.0
3056,100.0,15.0,6.9,0.11,11.0,0.72,12.0,200.0,2.0,210.0,82.0
3057,130.0,26.0,15.0,0.13,10.0,3.8,28.0,320.0,6.4,200.0,110.0
3058,330.0,64.0,53.0,0.19,55.0,2.9,48.0,820.0,18.0,531.0,360.0
3059,100.0,18.0,8.5,0.11,7.4,0.75,14.0,200.0,7.0,190.0,84.0
3060,220.0,76.0,10.0,0.53,10.0,0.86,34.0,505.0,37.0,340.0,200.0
3061,190.0,48.1,8.5,0.74,12.0,3.8,22.0,370.0,17.0,260.0,190.0
3062,110.0,19.0,7.5,0.17,9.1,1.9,15.0,230.0,13.0,210.0,84.0
3063,192.0,33.0,10.4,0.19,25.2,1.8,16.4,426.0,13.6,266.0,190.0
3064,130.0,24.0,7.9,0.12,5.8,0.4,21.0,250.0,5.4,160.0,96.0
3065,200.0,54.0,26.0,0.12,25.0,8.4,26.0,580.0,34.0,210.0,240.0
3066,110.0,33.0,3.6,0.1,7.6,0.64,7.1,230.0,5.4,160.0,110.0
3067,85.0,24.0,61.0,0.139,21.0,14.3,45.0,530.0,25.6,330.0,150.0
3068,117.6,31.6,10.6,0.1,11.0,3.4,6.1,290.0,3.0,165.0,119.0
3069,160.0,50.0,64.0,0.24,12.0,0.86,38.0,520.0,6.5,310.0,170.0
3070,210.0,77.0,190.0,0.46,27.0,1.9,170.0,1200.0,180.0,800.0,330.0
3071,73.0,15.0,1.9,0.44,2.8,0.43,5.2,150.0,6.4,91.0,49.0
3072,228.0,80.8,17.7,0.371,15.4,2.73,28.2,760.0,64.5,470.0,273.0
3073,220.0,18.0,7.7,0.38,18.0,1.2,41.0,480.0,12.0,320.0,120.0
3074,190.0,42.0,22.0,0.091,23.0,6.1,27.0,450.0,13.0,290.0,200.0
3075,73.0,29.0,25.0,0.34,4.1,0.9,15.0,250.0,19.0,140.0,93.0
3076,150.0,49.0,6.8,0.1,8.07,2.1,20.0,360.0,12.0,230.0,130.0
3077,220.0,74.0,21.0,0.14,16.0,0.52,29.0,560.0,37.0,360.0,250.0
3078,226.0,52.0,90.0,0.2,14.0,1.4,100.0,1018.0,180.0,690.0,80.0
3079,204.0,31.0,10.0,0.11,26.0,0.42,18.0,460.0,19.0,246.0,200.0
3080,160.0,50.0,18.0,0.32,13.0,0.54,23.0,520.0,23.0,250.0,160.0
3081,180.0,65.0,60.0,0.36,20.0,2.0,48.0,640.0,130.0,410.0,280.0
3082,150.0,51.0,6.4,0.3,6.0,4.1,11.0,380.0,17.0,230.0,160.0
3083,300.0,130.0,107.0,0.3,37.0,8.4,58.0,1100.0,160.0,720.0,460.0
3084,478.0,262.0,262.0,0.2,64.0,2.0,116.0,2183.0,366.0,1108.0,661.0
3085,550.0,48.0,78.0,0.25,91.0,4.1,100.0,1200.0,93.0,720.0,500.0
3086,200.0,139.0,48.0,0.7,46.0,2.0,123.0,1350.0,470.0,980.0,536.0
3087,140.0,42.0,9.3,0.2,5.4,3.4,26.0,360.0,13.0,250.0,130.0
3088,190.0,84.0,46.0,0.55,110.0,12.0,32.0,590.0,44.0,820.0,660.0
3089,150.0,71.0,100.0,0.23,16.0,3.4,52.0,755.0,60.0,450.0,240.0
3090,170.0,42.0,73.0,0.45,6.7,8.8,96.0,690.0,43.0,380.0,130.0
3091,110.0,16.0,11.0,0.18,10.0,1.7,20.0,310.0,2.9,190.0,110.0
3092,78.0,27.0,12.0,0.097,4.7,0.83,28.0,317.0,13.0,200.0,54.0
3093,130.0,52.0,33.0,0.12,14.0,0.63,17.0,450.0,39.0,300.0,185.0
3094,210.0,101.0,84.0,0.3,22.6,2.2,54.0,890.0,110.0,550.0,311.0
3095,200.0,151.0,53.0,0.6,54.0,9.2,91.0,1460.0,521.0,1110.0,677.0
3096,150.0,42.0,4.9,0.15,9.27,1.2,22.0,330.0,13.0,200.0,120.0
3097,202.0,46.0,17.4,0.11,13.8,3.0,62.1,617.0,32.7,419.0,150.0
3098,160.0,82.0,80.0,0.31,17.0,2.7,61.0,840.0,120.0,520.0,270.0
3099,47.0,7.0,1.0,0.2,3.0,0.4,11.0,101.0,1.0,84.0,30.0
3100,100.0,26.0,8.9,0.31,6.2,1.839,18.0,220.0,18.0,160.0,83.0
3101,160.0,63.7,60.0,0.14,13.0,3.2,40.0,880.0,43.0,560.0,190.0
3102,30.0,18.0,45.0,0.18,0.064,0.00791,54.0,379.0,70.0,220.0,43.0
3103,315.0,90.0,117.0,0.22,58.0,0.4,112.0,1337.0,217.0,832.0,482.0
3104,358.0,78.2,39.8,0.12,58.8,4.1,19.9,560.0,33.6,460.0,438.0
3105,250.0,100.0,68.0,0.3,21.0,1.7,46.0,860.0,19.0,490.0,340.0
3106,190.0,42.0,49.0,0.33,14.0,6.8,46.0,670.0,42.0,260.0,210.0
3107,73.0,21.0,7.2,0.12,7.2,3.843,17.0,422.0,36.0,140.0,58.0
3108,78.0,23.0,5.2,0.11,2.3,1.85,13.0,210.0,8.0,140.0,78.0
3109,300.0,160.0,59.0,0.36,34.0,2.1,69.0,1100.0,250.0,760.0,520.0
3110,180.0,83.0,50.0,0.4,19.0,2.7,58.0,790.0,150.0,530.0,290.0
3111,239.0,58.0,18.1,0.1,13.8,2.4,48.0,565.0,32.0,370.0,202.0
3112,230.0,217.0,57.0,0.6,66.0,4.7,140.0,1900.0,760.0,1400.0,720.0
3113,94.0,29.0,52.0,0.28,2.4,1.3,50.0,450.0,21.0,270.0,72.0
3114,120.0,34.0,31.0,0.8,5.8,2.6,55.0,451.0,54.0,320.0,110.0
3115,160.0,22.0,7.0,0.11,23.0,0.59,6.5,330.0,13.0,200.0,173.0
3116,67.0,13.0,19.0,0.14,1.1,3.4,39.0,220.0,20.0,160.0,36.0
3117,149.0,65.0,19.0,0.17,16.0,2.7,30.0,490.0,87.0,358.0,216.0
3118,83.0,33.0,10.0,0.15,2.3,0.6,18.0,270.0,23.0,180.0,92.0
3119,240.0,60.0,23.0,0.7,28.0,5.4,25.0,640.0,38.0,370.0,280.0
3120,580.0,18.0,170.0,2.6,18.0,5.4,430.0,1900.0,160.0,1300.0,120.0
3121,49.0,15.0,41.0,0.25,12.0,6.8,27.0,320.0,7.3,200.0,75.0
3122,150.0,33.0,7.8,0.6,6.6,3.6,35.0,360.0,23.0,250.0,110.0
3123,100.0,16.0,30.0,0.67,0.59,0.725,75.0,315.0,46.6,270.0,30.0
3124,150.0,31.0,21.0,0.44,4.7,0.4,55.0,410.0,28.0,250.0,97.0
3125,110.0,34.0,8.8,0.22,7.9,0.85,23.0,300.0,7.4,190.0,98.0
3126,97.0,18.0,5.1,0.12,8.8,2.0,13.0,200.0,4.1,160.0,79.0
3127,150.0,47.0,11.0,0.1,4.8,0.76,19.0,380.0,14.0,220.0,130.0
3128,180.0,52.0,11.0,0.83,23.0,1.5,17.0,510.0,40.0,350.0,217.0
3129,130.0,26.0,9.5,0.12,16.0,5.0,24.0,370.0,15.0,260.0,130.0
3130,244.0,123.0,43.0,0.48,30.0,1.5,46.0,922.0,259.0,701.0,432.0
3131,174.0,47.0,17.4,0.16,11.0,6.46,22.0,440.0,12.0,290.0,177.0
3132,200.0,120.0,18.0,0.37,19.0,2.9,34.0,800.0,190.0,550.0,380.0
3133,139.0,44.0,20.3,0.24,10.2,3.4,23.0,300.0,13.3,260.0,135.0
3134,180.0,58.0,62.0,0.37,18.0,3.2,73.0,660.0,78.0,420.0,190.0
3135,88.0,54.2,41.0,0.13,0.46,0.551,49.6,384.0,26.0,220.0,137.0
3136,180.0,64.0,31.1,0.3,16.0,1.5,20.2,500.0,31.0,340.0,200.0
3137,276.0,204.0,67.0,0.42,53.0,0.41,86.0,1705.0,582.0,1316.0,809.0
3138,160.0,49.0,41.0,0.16,31.0,5.3,21.0,560.0,32.0,300.0,250.0
3139,130.0,33.0,11.0,0.48,6.2,1.4,17.0,330.0,25.0,220.0,110.0
3140,170.0,56.0,18.0,0.113,30.0,4.87549,17.0,560.0,65.0,320.0,260.0
3141,160.0,48.0,130.0,0.2,20.0,6.6,22.0,460.0,15.0,250.0,150.0
3142,110.0,65.0,110.0,0.274,12.0,1.02,80.0,790.0,130.0,470.0,200.0
3143,160.0,22.0,17.0,0.11,2.3,1.0,110.0,580.0,68.0,360.0,63.0
3144,170.0,62.5,15.6,1.02,14.0,3.7,30.0,630.0,82.2,334.0,308.0
3145,98.0,17.0,7.8,0.48,2.5,0.56,30.0,250.0,18.0,160.0,54.0
3146,130.0,55.0,56.0,0.37,8.98,1.9,46.0,640.0,82.0,390.0,180.0
3147,310.0,82.0,84.0,0.35,24.0,1.4,86.0,1100.0,87.0,680.0,300.0
3148,359.0,44.2,37.9,0.163,40.35,0.553,215.82,1310.0,270.0,838.0,264.0
3149,120.0,98.0,81.0,0.25,25.0,6.6,68.0,1000.0,260.0,690.0,350.0
3150,270.0,69.0,60.0,0.11,41.0,4.1,33.0,760.0,61.0,540.0,377.0
3151,160.0,55.0,52.0,0.11,17.0,4.95,38.0,600.0,40.0,390.0,201.0
3152,80.0,18.0,23.0,0.11,5.5,1.2,17.0,223.0,2.0,210.0,70.0
3153,190.0,100.0,44.0,1.2,33.0,1.4,170.0,1390.0,460.0,980.0,390.0
3154,140.0,57.0,6.6,0.3,6.2,8.1,11.0,370.0,23.0,280.0,170.0
3155,140.0,16.0,7.8,0.2,17.0,1.1,12.0,320.0,5.8,220.0,120.0
3156,200.0,51.0,21.0,0.1,21.0,4.88,19.0,476.0,25.8,360.0,199.0
3157,300.0,37.0,19.0,0.11,42.0,1.19,54.0,650.0,25.0,400.0,270.0
3158,110.0,29.0,5.9,0.19,7.5,0.75,14.0,210.0,2.9,130.0,80.0
3159,250.0,61.0,18.0,0.13,20.0,9.8,39.0,650.0,23.0,400.0,240.0
3160,164.0,45.0,6.0,0.2,8.0,0.1,9.0,376.0,21.0,194.0,140.0
3161,174.0,47.0,11.0,0.111,9.3,0.4,21.0,433.0,23.9,310.0,160.0
3162,729.0,22.0,216.0,0.2,10.0,3.9,439.0,2230.0,129.0,1410.0,111.0
3163,98.0,15.0,8.3,0.29,3.6,2.2,32.0,230.0,3.9,150.0,51.0
3164,300.0,81.0,170.0,0.36,28.0,0.54,104.0,1200.0,74.0,600.0,340.0
3165,150.0,22.0,31.0,0.31,6.9,0.0023,56.0,440.0,19.0,270.0,72.0
3166,455.0,29.0,29.0,0.38,34.0,2.4,203.0,1200.0,128.0,692.0,200.0
3167,170.0,53.0,33.0,0.37,17.0,1.0,36.0,460.0,19.0,280.0,140.0
3168,150.0,100.0,200.0,0.16,35.0,35.6,56.0,1200.0,22.0,870.0,400.0
3169,100.0,31.0,33.0,0.12,7.1,0.2,24.0,320.0,6.4,240.0,110.0
3170,200.0,77.0,27.0,0.22,38.0,0.7,54.0,920.0,240.0,660.0,370.0
3171,98.6,12.9,24.7,0.2,4.9,1.8,43.5,382.0,8.0,213.0,52.5
3172,43.0,8.5,4.9,0.2,1.3,0.83,11.0,62.0,3.4,88.0,27.0
3173,100.0,18.0,14.0,1.0,5.4,0.9,54.0,370.0,45.0,230.0,64.0
3174,150.0,59.0,28.0,0.6,11.0,1.2,21.0,540.0,63.0,300.0,230.0
3175,70.0,82.0,29.0,0.3,45.0,0.1,42.0,903.0,256.0,600.0,413.0
3176,250.0,45.0,35.0,0.15,45.0,1.2,24.0,620.0,38.0,390.0,290.0
3177,120.0,21.0,4.0,0.1,9.0,0.9,18.0,259.0,0.9,150.0,89.4
3178,70.0,8.0,36.0,0.19,7.3,3.77,28.0,330.0,5.9,260.0,86.0
3179,140.0,32.0,27.0,2.5,11.0,2.6,79.0,630.0,120.0,380.0,130.0
3180,100.0,26.0,36.0,0.1,10.0,2.2,28.0,388.0,15.0,250.0,106.0
3181,220.0,73.0,45.0,0.1,19.0,7.41,44.0,610.0,39.0,460.0,258.0
3182,214.2,65.3,11.4,0.1,21.0,7.1,24.0,481.0,16.1,372.0,220.2
3183,220.0,65.0,97.0,0.18,37.0,1.3,68.0,550.0,25.0,430.0,247.0
3184,85.1,14.0,4.7,0.13,8.1,0.9,13.0,173.0,7.6,195.0,76.0
3185,93.4,40.5,9.1,0.2,4.6,2.98,19.0,185.0,1.5,206.0,103.7
3186,110.0,31.0,40.0,0.3,8.8,4.7,44.0,460.0,8.2,250.0,110.0
3187,150.0,32.0,14.0,0.1,17.0,4.7,16.0,350.0,13.0,260.0,150.0
3188,147.0,110.0,108.0,0.57,49.0,7.84,80.0,1250.0,350.0,810.0,455.0
3189,67.0,11.3,4.3,0.1,1.5,1.1,19.3,161.0,2.8,80.0,34.5
3190,120.0,85.0,59.0,0.22,12.0,0.72,36.0,740.0,130.0,400.0,290.0
3191,107.0,18.0,9.4,0.17,9.3,1.3,20.0,220.0,6.4,190.0,83.0
3192,120.0,29.0,6.8,0.29,6.7,4.2,23.0,319.0,6.6,200.0,100.0
3193,82.0,15.0,6.6,0.11,13.0,4.7,21.0,290.0,13.0,240.0,77.0
3194,93.0,11.3,2.4,0.14,9.02,1.0,17.7,186.0,2.2,158.0,63.0
3195,260.0,270.0,270.0,0.24,51.0,0.34,160.0,2200.0,570.0,1500.0,1070.0
3196,310.0,63.0,49.0,0.61,29.0,2.3,72.0,770.0,56.0,470.0,280.0
3197,63.0,9.9,6.1,0.3,5.6,0.48,17.0,154.0,6.2,120.0,48.0
3198,143.0,47.3,18.2,1.22,9.9,3.05,50.0,506.0,59.8,268.0,152.0
3199,160.0,65.0,44.0,0.44,12.0,2.4,39.0,610.0,72.0,350.0,180.0
3200,210.0,31.0,14.0,0.32,29.0,3.227,53.0,590.0,46.0,320.0,190.0
3201,140.0,41.0,7.7,0.18,18.0,2.0,24.0,340.0,5.2,170.0,180.0
3202,140.0,54.0,39.0,0.14,19.0,0.79,18.0,650.0,42.0,340.0,215.0
3203,250.0,103.0,101.0,0.1,24.0,4.9,43.0,968.0,61.8,570.0,356.0
3204,57.0,28.0,64.0,0.7,1.6,3.4,85.0,570.0,81.0,320.0,70.0
3205,143.0,25.9,5.5,0.2,5.5,0.673,34.9,336.0,19.3,265.0,86.0
3206,100.0,17.0,58.0,0.24,19.0,5.4,32.0,460.0,8.8,330.0,110.0
3207,81.0,24.0,4.6,0.12,2.1,0.52,12.0,170.0,4.5,130.0,69.0
3208,144.0,37.0,9.0,0.1,10.0,0.1,13.0,373.0,20.0,175.0,116.0
3209,140.0,36.0,10.0,0.3,3.1,1.1,37.0,360.0,9.4,240.0,130.0
3210,280.0,51.0,96.0,0.12,26.0,4.1,61.0,860.0,28.0,530.0,300.0
